Keyword Rank,Target Keyword,Business Name,Category,Primary Phone,Phone Source,Secondary Phones,Secondary Phone Sources,Primary Email / Gmail,Email Source,LinkedIn Owner Name,LinkedIn Owner Title,LinkedIn Owner Email,Website,Facebook,Instagram,LinkedIn,Address,GMB Rating,GMB Reviews Count,Google Maps Link
#1,Real Estate Marketing in Pakistan,Signature Lands | Real Estate Marketing & Construction,Not Found,+92 321 8420946,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Signature+Lands+%7C+Real+Estate+Marketing+%26+Construction/data=!4m7!3m6!1s0x3918ff21f28b8eff:0x3ee01ec480088471!8m2!3d31.4567817!4d74.1957115!16s%2Fg%2F11y6wm79zj!19sChIJ_46L8iH_GDkRcYQIgMQe4D4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,Z.A.Z Real Estate Marketing Pvt.Ltd,Not Found,Not Found,,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Z.A.Z+Real+Estate+Marketing+Pvt.Ltd/data=!4m7!3m6!1s0x38dfbfdbfa3120b3:0x76367d69cb11e4cd!8m2!3d33.5824898!4d72.8628175!16s%2Fg%2F11rcl8vmdn!19sChIJsyAx-tu_3zgRzeQRy2l9NnY?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,ilaan.com,Not Found,+92 300 9045226,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/ilaan.com/data=!4m7!3m6!1s0x391903708e5be587:0x65f070b74c44830a!8m2!3d31.4662827!4d74.2582651!16s%2Fg%2F11g1lln63c!19sChIJh-VbjnADGTkRCoNETLdw8GU?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,Daska Real Estate Developers,Not Found,Not Found,,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Daska+Real+Estate+Developers/data=!4m7!3m6!1s0x38dfa3f3b856cc0b:0x6a76771eb69fa13c!8m2!3d33.6944499!4d72.8201302!16s%2Fg%2F11q3d28pkr!19sChIJC8xWuPOj3zgRPKGfth53dmo?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,Crystal Pakistan,Not Found,+92 300 7997711,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Crystal+Pakistan/data=!4m7!3m6!1s0x61cc61445f118ee9:0xf5bcc9e4a99405ec!8m2!3d32.5270456!4d73.6706674!16s%2Fg%2F11sjzwvfm2!19sChIJ6Y4RX0RhzGER7AWUqeTJvPU?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,ABS Marketing,Not Found,+92 333 1444449,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/ABS+Marketing/data=!4m7!3m6!1s0x3918ff407602c44d:0x895464aebb99b018!8m2!3d31.3742258!4d74.1793279!16s%2Fg%2F11lf020d7b!19sChIJTcQCdkD_GDkRGLCZu65kVIk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,RAJ MARKETING (Project of Pakistan Associates and Builders),Not Found,+92 314 7356795,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/RAJ+MARKETING+%28Project+of+Pakistan+Associates+and+Builders%29/data=!4m7!3m6!1s0xb095435e8ce8c9b:0xdc8c53b755b198fe!8m2!3d31.4715402!4d74.258902!16s%2Fg%2F11ypnkzzsj!19sChIJm4zO6DVUCQsR_pixVbdTjNw?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,"IDEAL PROPERTY SULOTION, REAL ESTATE MARKETING & INVESTMENT BUREAU",Not Found,+92 300 5049184,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,"https://www.google.com/maps/place/IDEAL+PROPERTY+SULOTION,+REAL+ESTATE+MARKETING+%26+INVESTMENT+BUREAU/data=!4m7!3m6!1s0x38df9997da625b63:0xf7e13814d50f4857!8m2!3d33.5753969!4d72.8407617!16s%2Fg%2F11h6ly2rgj!19sChIJY1ti2peZ3zgRV0gP1RQ44fc?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1"
#1,Real Estate Marketing in Pakistan,Find Property Group,Not Found,+92 324 4960506,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Find+Property+Group/data=!4m7!3m6!1s0x391903a1bfaadf79:0x93aef42922d82db0!8m2!3d31.5241178!4d74.3080012!16s%2Fg%2F11njhqwm7v!19sChIJed-qv6EDGTkRsC3YIin0rpM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,Rise Marketing Official,Not Found,+92 307 1610007,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Rise+Marketing+Official/data=!4m7!3m6!1s0x39191f55f15dda45:0x29f36afa1f9a2a7a!8m2!3d31.6871281!4d74.2396146!16s%2Fg%2F11q3sshzlj!19sChIJRdpd8VUfGTkReiqaH_pq8yk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,"J.S Associates, Real Estate Marketing and Builders, Islamabad",Not Found,+92 306 0845195,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,"https://www.google.com/maps/place/J.S+Associates,+Real+Estate+Marketing+and+Builders,+Islamabad/data=!4m7!3m6!1s0x38dfa3b31c2e4bf5:0x44352c2e4ac30447!8m2!3d33.7079106!4d72.7901125!16s%2Fg%2F11pttp0ztq!19sChIJ9UsuHLOj3zgRRwTDSi4sNUQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1"
#1,Real Estate Marketing in Pakistan,Signature Lands | Real Estate Marketing & Construction,Not Found,Not Found,,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Signature+Lands+%7C+Real+Estate+Marketing+%26+Construction/data=!4m7!3m6!1s0x3918ff21f28b8eff:0x3ee01ec480088471!8m2!3d31.4567817!4d74.1957115!16s%2Fg%2F11y6wm79zj!19sChIJ_46L8iH_GDkRcYQIgMQe4D4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,Real Estate With Auns Ali,Not Found,+971 56 374 8959,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Real+Estate+With+Auns+Ali/data=!4m7!3m6!1s0x38dfe9c3061409ff:0xff8478cae52be212!8m2!3d33.6026903!4d73.1594566!16s%2Fg%2F11mww8sgkg!19sChIJ_wkUBsPp3zgREuIr5cp4hP8?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,Win Win Marketing & Developers,Not Found,+92 331 1110066,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Win+Win+Marketing+%26+Developers/data=!4m7!3m6!1s0x38dfbe53af4522eb:0x58d44dcadeabe028!8m2!3d33.7270664!4d73.0866456!16s%2Fg%2F1vystxp8!19sChIJ6yJFr1O-3zgRKOCr3spN1Fg?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,World View Marketing,Not Found,+92 311 1108444,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/World+View+Marketing/data=!4m7!3m6!1s0x3918ffa69bdec58b:0xd38642c3ea9ecc72!8m2!3d31.3730597!4d74.1849087!16s%2Fg%2F11xmg5mwqm!19sChIJi8Xem6b_GDkRcsye6sNChtM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,Asasay Estate & Marketing,Not Found,+92 302 4432234,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Asasay+Estate+%26+Marketing/data=!4m7!3m6!1s0x39190413d46462a7:0xb02dbd42d212f077!8m2!3d31.4882504!4d74.3266175!16s%2Fg%2F11hcxcq0p0!19sChIJp2Jk1BMEGTkRd_AS0kK9LbA?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,NP Marketing Real Estate Company,Not Found,+92 321 8568944,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/NP+Marketing+Real+Estate+Company/data=!4m7!3m6!1s0x38dfbe21da0fbb67:0xc057f9778ca31257!8m2!3d33.6771119!4d73.017482!16s%2Fg%2F1pp2t_qvf!19sChIJZ7sP2iG-3zgRVxKjjHf5V8A?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,Raheem Baksh Estate Advisor,Not Found,+92 307 8888739,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Raheem+Baksh+Estate+Advisor/data=!4m7!3m6!1s0x39191fb8fb9c5473:0xdbc83180cd542e59!8m2!3d31.6873202!4d74.2891018!16s%2Fg%2F11jk_ll9m_!19sChIJc1Sc-7gfGTkRWS5UzYAxyNs?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,Al Majid Associates and Marketing,Not Found,Not Found,,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Al+Majid+Associates+and+Marketing/data=!4m7!3m6!1s0x3918fd80e99c1299:0xe66dc65926581083!8m2!3d31.456804!4d74.1900296!16s%2Fg%2F11h00l1b8n!19sChIJmRKc6YD9GDkRgxBYJlnGbeY?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,A & A Marketing & Real Estates,Not Found,+92 317 0006669,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/A+%26+A+Marketing+%26+Real+Estates/data=!4m7!3m6!1s0x38dfc18388e0e571:0xda953fb9ddb62552!8m2!3d33.7417599!4d73.1695329!16s%2Fg%2F11j0rhwlqr!19sChIJceXgiIPB3zgRUiW23bk_ldo?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,Real Estate Marketing in Pakistan,Advance Marketing Builder's & Estate Consultant,Not Found,Not Found,,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Advance+Marketing+Builder%27s+%26+Estate+Consultant/data=!4m7!3m6!1s0x3919ab00217c1ccd:0xe9589376ce7947d5!8m2!3d31.3388985!4d74.2492033!16s%2Fg%2F11lv7lqx2n!19sChIJzRx8IQCrGTkR1Ud5znaTWOk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Ayan chiniot pakwan center faisalabad,Not Found,+92 309 2588810,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Ayan+chiniot+pakwan+center+faisalabad/data=!4m7!3m6!1s0x392269c26b3ec099:0xce7e7718332a4594!8m2!3d31.4471872!4d73.1584045!16s%2Fg%2F11vcn9v7g2!19sChIJmcA-a8JpIjkRlEUqMxh3fs4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Chiniot Pakwan Centre چنیوٹ پکوان سینٹر,Not Found,+92 41 8710286,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Chiniot+Pakwan+Centre+%DA%86%D9%86%DB%8C%D9%88%D9%B9+%D9%BE%DA%A9%D9%88%D8%A7%D9%86+%D8%B3%DB%8C%D9%86%D9%B9%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x392268696be78159:0x104e9a92ee0e8214!8m2!3d31.4220417!4d73.1184031!16s%2Fg%2F12mkwb54n!19sChIJWYHna2loIjkRFIIO7pKaThA?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Chiniot Pakwan center,Not Found,Not Found,,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Chiniot+Pakwan+center/data=!4m7!3m6!1s0x39225d0064078887:0x10f3657c634c5392!8m2!3d31.3910445!4d73.0714279!16s%2Fg%2F11x_69qsnn!19sChIJh4gHZABdIjkRklNMY3xl8xA?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Chiniot Pakwan Center,Not Found,+92 300 8969674,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Chiniot+Pakwan+Center/data=!4m7!3m6!1s0x392243006526e699:0x9781e55416213fce!8m2!3d31.4573631!4d73.0748732!16s%2Fg%2F11wr440ccp!19sChIJmeYmZQBDIjkRzj8hFlTlgZc?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Chiniot Pakwan Centre,Not Found,+92 300 7220788,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Chiniot+Pakwan+Centre/data=!4m7!3m6!1s0x392267fcbf5b3693:0x36e4c6911bf21056!8m2!3d31.4067094!4d73.0991584!16s%2Fg%2F1jkxvy2_t!19sChIJkzZbv_xnIjkRVhDyG5HG5DY?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Chiniot Food Pakwan Chen One Road Near Government Baker Faisalabad,Not Found,+92 300 8545532,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Chiniot+Food+Pakwan+Chen+One+Road+Near+Government+Baker+Faisalabad/data=!4m7!3m6!1s0x39226811c542493f:0x33af3308e49755ff!8m2!3d31.4125459!4d73.1041383!16s%2Fg%2F11cs1cb2lk!19sChIJP0lCxRFoIjkR_1WX5AgzrzM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Super Chiniot Pakwan Center,Not Found,+92 322 7821778,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Super+Chiniot+Pakwan+Center/data=!4m7!3m6!1s0x3922690c01071111:0x76e70d38a9584809!8m2!3d31.4223278!4d73.1327721!16s%2Fg%2F11sb9lyvqx!19sChIJEREHAQxpIjkRCUhYqTgN53Y?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Chiniot Pakwan Chen One Road,Not Found,+92 301 8662258,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Chiniot+Pakwan+Chen+One+Road/data=!4m7!3m6!1s0x3922694a98136571:0x775bbd1709e561e3!8m2!3d31.410283!4d73.1020667!16s%2Fg%2F11qbr8tc4f!19sChIJcWUTmEppIjkR42HlCRe9W3c?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Pakwan Centre,Not Found,+92 41 5543260,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Pakwan+Centre/data=!4m7!3m6!1s0x392268781d732795:0xd3beef415b87ccfe!8m2!3d31.4052519!4d73.1232327!16s%2Fg%2F12mkw94s_!19sChIJlSdzHXhoIjkR_syHW0HvvtM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Queen’s Pakwan Centre,Not Found,Not Found,,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Queen%E2%80%99s+Pakwan+Centre/data=!4m7!3m6!1s0x39226f4dd7848ae1:0x61d7b6c7590a591!8m2!3d31.4621311!4d73.1864564!16s%2Fg%2F11sx0f374d!19sChIJ4YqE101vIjkRkaWQdWx7HQY?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Punjab Pakwan Center,Not Found,+92 305 6443314,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Punjab+Pakwan+Center/data=!4m7!3m6!1s0x39226900763cc513:0x9f103393edab6924!8m2!3d31.4364331!4d73.140945!16s%2Fg%2F11lcysk3qg!19sChIJE8U8dgBpIjkRJGmr7ZMzEJ8?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Subhan Pakwan Center,Not Found,+92 321 6665153,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Subhan+Pakwan+Center/data=!4m7!3m6!1s0x392243442965df3f:0x9496c273e287a6e7!8m2!3d31.4086928!4d73.0709058!16s%2Fg%2F11ssfv1szx!19sChIJP99lKURDIjkR56aH4nPClpQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Faisalabad Food Pakwan,Not Found,+92 301 5898718,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Faisalabad+Food+Pakwan/data=!4m7!3m6!1s0x392269b5727d842f:0x38d32b626ce862b2!8m2!3d31.4626123!4d73.1262554!16s%2Fg%2F11j4y5z0ww!19sChIJL4R9crVpIjkRsmLobGIr0zg?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Khayyam- The Food Pavilion,Not Found,+92 301 2266642,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Khayyam-+The+Food+Pavilion/data=!4m7!3m6!1s0x392269006e20665d:0x38a71a07d3d5c9a6!8m2!3d31.4563229!4d73.16226!16s%2Fg%2F11wqqk37jq!19sChIJXWYgbgBpIjkRpsnV0wcapzg?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Pak Verowall Dera Restaurant,Not Found,+92 339 2920004,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Pak+Verowall+Dera+Restaurant/data=!4m7!3m6!1s0x39226997dd3e8287:0x524ef995bb45a213!8m2!3d31.4372705!4d73.1308613!16s%2Fg%2F11kpyt1chx!19sChIJh4I-3ZdpIjkRE6JFu5X5TlI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Mustafai Pakwan Center,Not Found,+92 300 6646879,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Mustafai+Pakwan+Center/data=!4m7!3m6!1s0x39226831e9cf0425:0xad411f5ddac70210!8m2!3d31.4394244!4d73.0995559!16s%2Fg%2F11c586zrm7!19sChIJJQTP6TFoIjkREALH2l0fQa0?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Abdullah Pakwan Center,Not Found,+92 306 7021737,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Abdullah+Pakwan+Center/data=!4m7!3m6!1s0x39225d7a9e48aa67:0x15590da79948a269!8m2!3d31.3683569!4d73.0655116!16s%2Fg%2F11sgyy6gyw!19sChIJZ6pInnpdIjkRaaJImacNWRU?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Kashmiri Pakwan,Not Found,+92 344 4477448,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Kashmiri+Pakwan/data=!4m7!3m6!1s0x392269bb80051d43:0x582d8e39c6e56093!8m2!3d31.4111875!4d73.1030625!16s%2Fg%2F11w8q33kyl!19sChIJQx0FgLtpIjkRk2DlxjmOLVg?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Pak Verowall Pakwan,Not Found,+92 339 2920003,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Pak+Verowall+Pakwan/data=!4m7!3m6!1s0x3922429575d8ee81:0xf38ec9498b44923e!8m2!3d31.4200497!4d73.0669708!16s%2Fg%2F1vcq5_gt!19sChIJge7YdZVCIjkRPpJEi0nJjvM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,HAIDERY PAKWAN CENTER & CATERING SERVICES,Not Found,+92 303 8901490,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/HAIDERY+PAKWAN+CENTER+%26+CATERING+SERVICES/data=!4m7!3m6!1s0x392243ddc9507449:0x41c8204245f63866!8m2!3d31.4386457!4d73.0404275!16s%2Fg%2F11q8gb3frz!19sChIJSXRQyd1DIjkRZjj2RUIgyEE?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Bao Aslam Pakwan center Liaqat Town Faisalabad,Not Found,Not Found,,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Bao+Aslam+Pakwan+center+Liaqat+Town+Faisalabad/data=!4m7!3m6!1s0x3922430059cecf41:0x6444c6862812f7df!8m2!3d31.4140787!4d73.0479857!16s%2Fg%2F11y8t73fxn!19sChIJQc_OWQBDIjkR3_cSKIbGRGQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Danish Pakwan Center,Not Found,Not Found,,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Danish+Pakwan+Center/data=!4m7!3m6!1s0x392243d674c3d01f:0x9fd01bc2b8fb1b6!8m2!3d31.4554563!4d73.0412951!16s%2Fg%2F11h8h3r00j!19sChIJH9DDdNZDIjkRtrGPK7wB_Qk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,AA PAKWAN CENTRE,Not Found,+92 300 7225276,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/AA+PAKWAN+CENTRE/data=!4m7!3m6!1s0x3922434ac851f377:0x24be4d3731ed153f!8m2!3d31.3827351!4d73.0573517!16s%2Fg%2F11gmgw1w96!19sChIJd_NRyEpDIjkRPxXtMTdNviQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Ustad Nunah Pakwan Centre,Not Found,Not Found,,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Ustad+Nunah+Pakwan+Centre/data=!4m7!3m6!1s0x39225d115ea3a431:0xd7407e121bf13a12!8m2!3d31.3925915!4d73.0706496!16s%2Fg%2F11h6smmj41!19sChIJMaSjXhFdIjkREjrxGxJ-QNc?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,M Amin pakwan center,Not Found,+92 307 2457417,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/M+Amin+pakwan+center/data=!4m7!3m6!1s0x39226963b233ae8d:0x64025c0e281e4ec4!8m2!3d31.445865!4d73.1158993!16s%2Fg%2F11ht540z46!19sChIJja4zsmNpIjkRxE4eKA5cAmQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
#1,pakwan center and retuarents in faislabad in Canal Road Pakistan,Abdullah Pakwan Centre,Not Found,+92 301 7181627,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,Not Found,Not Found,0,https://www.google.com/maps/place/Abdullah+Pakwan+Centre/data=!4m7!3m6!1s0x3922690075fa8d39:0x55491e00b6314872!8m2!3d31.4619429!4d73.1397149!16s%2Fg%2F11z1_xcj1w!19sChIJOY36dQBpIjkRckgxtgAeSVU?authuser=0&hl=en&g_ep=EgoyMDI2MDkwMi4wIJJjKgBIAVAD&rclk=1
